OSS_ID,NRCellCU,YEAR_ID,MONTH_ID,DAY_ID,PERIOD_DURATION,pmEndcSetupUeSucc,pmEndcSetupUeAtt,pmEndcSetupScgUeSucc,pmEndcSetupScgUeAtt,pmCellDowntimeAuto,pmCellDowntimeMan
eniq_oss_1,NR_GEN2_A,2026,5,23,86400,979,995,974,985,0,0
eniq_oss_1,NR_GEN2_A,2026,5,24,86400,1001,1018,974,1006,0,0
eniq_oss_1,NR_GEN2_A,2026,5,25,86400,1009,1046,1018,1053,0,0
eniq_oss_1,NR_GEN2_A,2026,5,26,86400,954,980,960,995,0,0
eniq_oss_1,NR_GEN2_A,2026,5,27,86400,944,978,943,961,0,0
eniq_oss_1,NR_GEN2_A,2026,5,28,86400,920,951,956,969,0,0
eniq_oss_1,NR_GEN2_A,2026,5,29,86400,943,968,958,973,0,0
eniq_oss_1,NR_GEN2_A,2026,5,30,86400,951,986,936,974,0,0
eniq_oss_1,NR_GEN2_A,2026,5,31,86400,998,1038,999,1028,0,0
eniq_oss_1,NR_GEN2_A,2026,6,1,86400,973,991,957,994,0,0
eniq_oss_1,NR_GEN2_A,2026,6,2,86400,928,943,919,946,0,0
eniq_oss_1,NR_GEN2_A,2026,6,3,86400,1016,1029,1018,1033,0,0
eniq_oss_1,NR_GEN2_A,2026,6,4,86400,943,957,928,940,0,0
eniq_oss_1,NR_GEN2_A,2026,6,5,86400,991,1011,962,992,0,0
eniq_oss_1,NR_GEN2_A,2026,6,6,86400,975,990,943,980,0,0
eniq_oss_1,NR_GEN2_A,2026,6,7,86400,971,1009,993,1025,0,0
eniq_oss_1,NR_GEN2_A,2026,6,8,86400,946,956,902,939,0,0
eniq_oss_1,NR_GEN2_A,2026,6,9,86400,1031,1049,1024,1035,0,0
eniq_oss_1,NR_GEN2_A,2026,6,10,86400,947,959,936,963,0,0
eniq_oss_1,NR_GEN2_A,2026,6,11,86400,1043,1059,1055,1078,0,0
eniq_oss_1,NR_GEN2_A,2026,6,12,86400,919,953,942,955,0,0
eniq_oss_1,NR_GEN2_A,2026,6,13,86400,952,971,937,972,0,0
eniq_oss_1,NR_GEN2_A,2026,6,14,86400,919,944,913,940,0,0
eniq_oss_1,NR_GEN2_A,2026,6,15,86400,990,1012,1004,1030,0,0
eniq_oss_1,NR_GEN2_A,2026,6,16,86400,933,971,916,953,0,0
eniq_oss_1,NR_GEN2_A,2026,6,17,86400,935,950,909,936,0,0
eniq_oss_1,NR_GEN2_A,2026,6,18,86400,982,1016,981,1015,0,0
eniq_oss_1,NR_GEN2_A,2026,6,19,86400,1028,1041,1012,1023,0,0
eniq_oss_1,NR_GEN2_A,2026,6,20,86400,973,1009,1002,1017,0,0
eniq_oss_1,NR_GEN2_A,2026,6,21,86400,1008,1028,1004,1032,0,0
eniq_oss_1,NR_GEN2_A,2026,6,22,86400,952,978,962,975,0,0
eniq_oss_1,NR_GEN2_A,2026,6,23,86400,1027,1047,1014,1051,0,0
eniq_oss_1,NR_GEN2_A,2026,6,24,86400,938,967,944,966,0,0
eniq_oss_1,NR_GEN2_A,2026,6,25,86400,996,1019,1004,1020,0,0
eniq_oss_1,NR_GEN2_A,2026,6,26,86400,959,986,965,984,0,0
eniq_oss_1,NR_GEN2_A,2026,6,27,86400,923,951,910,940,0,0
eniq_oss_1,NR_GEN2_A,2026,6,28,86400,982,1020,967,999,0,0
eniq_oss_1,NR_GEN2_A,2026,6,29,86400,1017,1041,1028,1060,0,0
eniq_oss_1,NR_GEN2_A,2026,6,30,86400,1018,1037,1026,1052,0,0
eniq_oss_1,NR_GEN2_B,2026,4,1,86400,1010,1032,1024,1036,0,0
eniq_oss_1,NR_GEN2_B,2026,4,2,86400,951,991,961,995,0,0
eniq_oss_1,NR_GEN2_B,2026,4,3,86400,950,976,952,992,0,0
eniq_oss_1,NR_GEN2_B,2026,4,4,86400,983,998,971,1009,0,0
eniq_oss_1,NR_GEN2_B,2026,4,5,86400,920,950,926,945,0,0
eniq_oss_1,NR_GEN2_B,2026,4,6,86400,970,985,939,976,0,0
eniq_oss_1,NR_GEN2_B,2026,4,7,86400,926,942,926,955,0,0
eniq_oss_1,NR_GEN2_B,2026,4,8,86400,950,975,971,993,0,0
eniq_oss_1,NR_GEN2_B,2026,4,9,86400,941,968,923,957,0,0
eniq_oss_1,NR_GEN2_B,2026,4,10,86400,941,973,966,983,0,0
eniq_oss_1,NR_GEN2_B,2026,4,11,86400,1021,1053,1046,1066,0,0
eniq_oss_1,NR_GEN2_B,2026,4,12,86400,970,990,967,984,0,0
eniq_oss_1,NR_GEN2_B,2026,4,13,86400,961,995,976,1009,0,0
eniq_oss_1,NR_GEN2_B,2026,4,14,86400,1020,1037,1017,1030,0,0
eniq_oss_1,NR_GEN2_B,2026,4,15,86400,921,958,916,945,0,0
eniq_oss_1,NR_GEN2_B,2026,4,16,86400,1013,1038,1001,1029,0,0
eniq_oss_1,NR_GEN2_B,2026,4,17,86400,989,1011,968,994,0,0
eniq_oss_1,NR_GEN2_B,2026,4,18,86400,943,978,939,964,0,0
eniq_oss_1,NR_GEN2_B,2026,4,19,86400,1016,1030,1010,1034,0,0
eniq_oss_1,NR_GEN2_B,2026,4,20,86400,1020,1031,987,1023,0,0
eniq_oss_1,NR_GEN2_B,2026,4,21,86400,1004,1034,1008,1023,0,0
eniq_oss_1,NR_GEN2_B,2026,4,22,86400,1029,1054,995,1035,0,0
eniq_oss_1,NR_GEN2_B,2026,4,23,86400,942,966,931,957,0,0
eniq_oss_1,NR_GEN2_B,2026,4,24,86400,916,947,909,931,0,0
eniq_oss_1,NR_GEN2_B,2026,4,25,86400,914,949,913,935,0,0
eniq_oss_1,NR_GEN2_B,2026,4,26,86400,964,978,948,967,0,0
eniq_oss_1,NR_GEN2_B,2026,4,27,86400,961,980,956,968,0,0
eniq_oss_1,NR_GEN2_B,2026,4,28,86400,1013,1044,996,1033,0,0
eniq_oss_1,NR_GEN2_B,2026,4,29,86400,937,974,933,959,0,0
eniq_oss_1,NR_GEN2_B,2026,4,30,86400,929,960,925,960,0,0
eniq_oss_1,NR_GEN2_B,2026,5,1,86400,954,987,949,977,0,0
eniq_oss_1,NR_GEN2_B,2026,5,2,86400,927,948,915,948,0,0
eniq_oss_1,NR_GEN2_B,2026,5,3,86400,923,957,923,952,0,0
eniq_oss_1,NR_GEN2_B,2026,5,4,86400,996,1012,998,1018,0,0
eniq_oss_1,NR_GEN2_B,2026,5,5,86400,909,944,924,961,0,0
eniq_oss_1,NR_GEN2_B,2026,5,6,86400,937,950,935,945,0,0
eniq_oss_1,NR_GEN2_B,2026,5,7,86400,949,964,942,975,0,0
eniq_oss_1,NR_GEN2_B,2026,5,8,86400,971,1000,967,991,0,0
eniq_oss_1,NR_GEN2_B,2026,5,9,86400,949,976,960,987,0,0
eniq_oss_1,NR_GEN2_B,2026,5,10,86400,998,1019,1011,1024,0,0
eniq_oss_1,NR_GEN2_B,2026,5,11,86400,925,950,915,952,0,0
eniq_oss_1,NR_GEN2_B,2026,5,12,86400,946,959,910,941,0,0
eniq_oss_1,NR_GEN2_B,2026,5,13,86400,970,989,969,997,0,0
eniq_oss_1,NR_GEN2_B,2026,5,14,86400,1034,1052,1034,1050,0,0
eniq_oss_1,NR_GEN2_B,2026,5,15,86400,969,981,947,976,0,0
eniq_oss_1,NR_GEN2_B,2026,5,16,86400,954,975,925,957,0,0
eniq_oss_1,NR_GEN2_B,2026,5,17,86400,1016,1055,1032,1047,0,0
eniq_oss_1,NR_GEN2_B,2026,5,18,86400,941,970,943,979,0,0
eniq_oss_1,NR_GEN2_B,2026,5,19,86400,1010,1048,1029,1053,0,0
eniq_oss_1,NR_GEN2_B,2026,5,20,86400,951,984,945,966,0,0
eniq_oss_1,NR_GEN2_B,2026,5,21,86400,994,1030,998,1019,0,0
eniq_oss_1,NR_GEN2_B,2026,5,22,86400,1009,1045,1040,1052,0,0
eniq_oss_1,NR_GEN2_B,2026,5,23,86400,957,977,951,969,0,0
eniq_oss_1,NR_GEN2_B,2026,5,24,86400,905,943,900,938,0,0
eniq_oss_1,NR_GEN2_B,2026,5,25,86400,940,956,911,937,0,0
eniq_oss_1,NR_GEN2_B,2026,5,26,86400,994,1026,1027,1046,0,0
eniq_oss_1,NR_GEN2_B,2026,5,27,86400,959,975,939,974,0,0
eniq_oss_1,NR_GEN2_B,2026,5,28,86400,1037,1051,1014,1047,0,0
eniq_oss_1,NR_GEN2_B,2026,5,29,86400,1039,1058,1009,1047,0,0
eniq_oss_1,NR_GEN2_B,2026,5,30,86400,1007,1023,992,1026,0,0
eniq_oss_1,NR_GEN2_B,2026,5,31,86400,929,960,928,957,0,0
eniq_oss_1,NR_GEN2_B,2026,6,1,86400,962,997,944,983,0,0
eniq_oss_1,NR_GEN2_B,2026,6,2,86400,951,967,959,984,0,0
eniq_oss_1,NR_GEN2_B,2026,6,3,86400,938,964,921,949,0,0
eniq_oss_1,NR_GEN2_B,2026,6,4,86400,930,961,956,979,0,0
eniq_oss_1,NR_GEN2_B,2026,6,5,86400,1023,1047,1043,1063,0,0
eniq_oss_1,NR_GEN2_B,2026,6,6,86400,1021,1054,1045,1058,0,0
eniq_oss_1,NR_GEN2_B,2026,6,7,86400,968,986,952,990,0,0
eniq_oss_1,NR_GEN2_B,2026,6,8,86400,1000,1024,1000,1016,0,0
eniq_oss_1,NR_GEN2_B,2026,6,9,86400,986,1018,976,1009,0,0
eniq_oss_1,NR_GEN2_B,2026,6,10,86400,945,978,942,981,0,0
eniq_oss_1,NR_GEN2_B,2026,6,11,86400,920,948,906,940,0,0
eniq_oss_1,NR_GEN2_B,2026,6,12,86400,1029,1045,1019,1046,0,0
eniq_oss_1,NR_GEN2_B,2026,6,13,86400,951,983,981,998,0,0
eniq_oss_1,NR_GEN2_B,2026,6,14,86400,974,1000,979,999,0,0
eniq_oss_1,NR_GEN2_B,2026,6,15,86400,993,1031,1008,1038,0,0
eniq_oss_1,NR_GEN2_B,2026,6,16,86400,1033,1052,1037,1056,0,0
eniq_oss_1,NR_GEN2_B,2026,6,17,86400,954,990,965,995,0,0
eniq_oss_1,NR_GEN2_B,2026,6,18,86400,910,945,907,945,0,0
eniq_oss_1,NR_GEN2_B,2026,6,19,86400,1003,1035,991,1017,0,0
eniq_oss_1,NR_GEN2_B,2026,6,20,86400,1009,1025,991,1024,0,0
eniq_oss_1,NR_GEN2_B,2026,6,21,86400,1001,1042,1002,1031,0,0
eniq_oss_1,NR_GEN2_B,2026,6,22,86400,935,966,953,975,0,0
eniq_oss_1,NR_GEN2_B,2026,6,23,86400,936,955,926,939,0,0
eniq_oss_1,NR_GEN2_B,2026,6,24,86400,952,982,940,969,0,0
eniq_oss_1,NR_GEN2_B,2026,6,25,86400,998,1017,1004,1025,0,0
eniq_oss_1,NR_GEN2_B,2026,6,26,86400,929,964,938,966,0,0
eniq_oss_1,NR_GEN2_B,2026,6,27,86400,996,1022,1027,1039,0,0
eniq_oss_1,NR_GEN2_B,2026,6,28,86400,993,1021,1010,1036,0,0
eniq_oss_1,NR_GEN2_B,2026,6,29,86400,970,1000,971,1009,0,0
eniq_oss_1,NR_GEN2_B,2026,6,30,86400,964,979,947,985,0,0
eniq_oss_1,NR_INC5_F,2026,4,1,86400,967,990,962,993,0,0
eniq_oss_1,NR_INC5_F,2026,4,2,86400,913,945,929,961,0,0
eniq_oss_1,NR_INC5_F,2026,4,3,86400,949,970,949,963,0,0
eniq_oss_1,NR_INC5_F,2026,4,4,86400,958,977,949,962,0,0
eniq_oss_1,NR_INC5_F,2026,4,5,86400,944,966,928,962,0,0
eniq_oss_1,NR_INC5_F,2026,4,6,86400,942,955,947,971,0,0
eniq_oss_1,NR_INC5_F,2026,4,7,86400,962,984,931,966,0,0
eniq_oss_1,NR_INC5_F,2026,4,8,86400,1031,1053,1025,1050,0,0
eniq_oss_1,NR_INC5_F,2026,4,9,86400,1027,1041,1025,1043,0,0
eniq_oss_1,NR_INC5_F,2026,4,10,86400,1021,1045,1021,1047,0,0
eniq_oss_1,NR_INC5_F,2026,4,11,86400,992,1008,1002,1013,0,0
eniq_oss_1,NR_INC5_F,2026,4,12,86400,989,1028,989,1024,0,0
eniq_oss_1,NR_INC5_F,2026,4,13,86400,956,981,944,963,0,0
eniq_oss_1,NR_INC5_F,2026,4,14,86400,972,986,970,1005,0,0
eniq_oss_1,NR_INC5_F,2026,4,15,86400,958,981,932,964,0,0
eniq_oss_1,NR_INC5_F,2026,4,16,86400,956,968,922,953,0,0
eniq_oss_1,NR_INC5_F,2026,4,17,86400,991,1010,964,990,0,0
eniq_oss_1,NR_INC5_F,2026,4,18,86400,928,964,945,968,0,0
eniq_oss_1,NR_INC5_F,2026,4,19,86400,972,1000,978,998,0,0
eniq_oss_1,NR_INC5_F,2026,4,20,86400,919,942,916,948,0,0
eniq_oss_1,NR_INC5_F,2026,4,21,86400,958,986,938,972,0,0
eniq_oss_1,NR_INC5_F,2026,4,22,86400,959,989,966,987,0,0
eniq_oss_1,NR_INC5_F,2026,4,23,86400,956,982,959,977,0,0
eniq_oss_1,NR_INC5_F,2026,4,24,86400,938,959,914,951,0,0
eniq_oss_1,NR_INC5_F,2026,4,25,86400,1020,1035,1028,1048,0,0
eniq_oss_1,NR_INC5_F,2026,4,26,86400,948,966,925,964,0,0
eniq_oss_1,NR_INC5_F,2026,4,27,86400,998,1030,1010,1030,0,0
eniq_oss_1,NR_INC5_F,2026,4,28,86400,957,976,953,971,0,0
eniq_oss_1,NR_INC5_F,2026,4,29,86400,958,978,938,967,0,0
eniq_oss_1,NR_INC5_F,2026,4,30,86400,952,989,971,989,0,0
eniq_oss_1,NR_INC5_F,2026,5,1,86400,910,941,919,958,0,0
eniq_oss_1,NR_INC5_F,2026,5,2,86400,1026,1041,1028,1048,0,0
eniq_oss_1,NR_INC5_F,2026,5,3,86400,959,979,940,975,0,0
eniq_oss_1,NR_INC5_F,2026,5,4,86400,919,948,952,963,0,0
eniq_oss_1,NR_INC5_F,2026,5,5,86400,1024,1044,1014,1027,0,0
eniq_oss_1,NR_INC5_F,2026,5,6,86400,962,1000,977,999,0,0
eniq_oss_1,NR_INC5_F,2026,5,7,86400,1002,1037,1002,1032,0,0
eniq_oss_1,NR_INC5_F,2026,5,8,86400,947,967,952,983,0,0
eniq_oss_1,NR_INC5_F,2026,5,9,86400,924,961,924,951,0,0
eniq_oss_1,NR_INC5_F,2026,5,10,86400,1017,1041,990,1031,0,0
eniq_oss_1,NR_INC5_F,2026,5,11,86400,945,964,950,968,0,0
eniq_oss_1,NR_INC5_F,2026,5,12,86400,997,1020,998,1039,0,0
eniq_oss_1,NR_INC5_F,2026,5,13,86400,937,966,941,960,0,0
eniq_oss_1,NR_INC5_F,2026,5,14,86400,981,1019,987,1006,0,0
eniq_oss_1,NR_INC5_F,2026,5,15,86400,990,1028,1023,1035,0,0
eniq_oss_1,NR_INC5_F,2026,5,16,86400,953,979,942,963,0,0
eniq_oss_1,NR_INC5_F,2026,5,17,86400,930,945,923,955,0,0
eniq_oss_1,NR_INC5_F,2026,5,18,86400,959,984,960,986,0,0
eniq_oss_1,NR_INC5_F,2026,5,19,86400,930,948,929,958,0,0
eniq_oss_1,NR_INC5_F,2026,5,20,86400,960,974,942,965,0,0
eniq_oss_1,NR_INC5_F,2026,5,21,86400,920,948,937,959,0,0
eniq_oss_1,NR_INC5_F,2026,5,22,86400,975,1000,1002,1015,0,0
eniq_oss_1,NR_INC5_F,2026,5,23,86400,1008,1048,1008,1032,0,0
eniq_oss_1,NR_INC5_F,2026,5,24,86400,965,993,962,995,0,0
eniq_oss_1,NR_INC5_F,2026,5,25,86400,998,1027,991,1020,0,0
eniq_oss_1,NR_INC5_F,2026,5,26,86400,956,981,988,1000,0,0
eniq_oss_1,NR_INC5_F,2026,5,27,86400,1007,1024,1003,1019,0,0
eniq_oss_1,NR_INC5_F,2026,5,28,86400,997,1018,1002,1026,0,0
eniq_oss_1,NR_INC5_F,2026,5,29,86400,1023,1037,1030,1055,0,0
eniq_oss_1,NR_INC5_F,2026,5,30,86400,974,1007,983,1018,0,0
eniq_oss_1,NR_INC5_F,2026,5,31,86400,1025,1042,1020,1052,0,0
eniq_oss_1,NR_INC5_F,2026,6,1,86400,981,997,965,993,0,0
eniq_oss_1,NR_INC5_F,2026,6,2,86400,992,1026,1011,1027,0,0
eniq_oss_1,NR_INC5_F,2026,6,3,86400,951,981,979,991,0,0
eniq_oss_1,NR_INC5_F,2026,6,4,86400,1029,1049,1012,1052,0,0
eniq_oss_1,NR_INC5_F,2026,6,5,86400,954,984,953,980,0,0
eniq_oss_1,NR_INC5_F,2026,6,6,86400,950,962,944,964,0,0
eniq_oss_1,NR_INC5_F,2026,6,7,86400,1010,1028,1027,1046,0,0
eniq_oss_1,NR_INC5_F,2026,6,8,86400,1000,1030,973,1010,0,0
eniq_oss_1,NR_INC5_F,2026,6,9,86400,994,1033,997,1038,0,0
eniq_oss_1,NR_INC5_F,2026,6,10,86400,962,985,945,978,0,0
eniq_oss_1,NR_INC5_F,2026,6,11,86400,921,944,935,945,0,0
eniq_oss_1,NR_INC5_F,2026,6,12,86400,952,992,964,977,0,0
eniq_oss_1,NR_INC5_F,2026,6,13,86400,1035,1048,1031,1056,0,0
eniq_oss_1,NR_INC5_F,2026,6,14,86400,993,1005,973,991,0,0
eniq_oss_1,NR_INC5_F,2026,6,15,86400,981,1009,995,1023,0,0
eniq_oss_1,NR_INC5_F,2026,6,16,86400,932,966,927,947,0,0
eniq_oss_1,NR_INC5_F,2026,6,17,86400,949,966,955,966,0,0
eniq_oss_1,NR_INC5_F,2026,6,18,86400,958,985,944,965,0,0
eniq_oss_1,NR_INC5_F,2026,6,19,86400,989,1009,981,1002,0,0
eniq_oss_1,NR_INC5_F,2026,6,20,86400,963,979,977,992,0,0
eniq_oss_1,NR_INC5_F,2026,6,21,86400,984,1010,959,991,0,0
eniq_oss_1,NR_INC5_F,2026,6,22,86400,1002,1038,998,1027,0,0
eniq_oss_1,NR_INC5_F,2026,6,23,86400,986,1027,1034,1045,0,0
eniq_oss_1,NR_INC5_F,2026,6,24,86400,945,972,949,973,0,0
eniq_oss_1,NR_INC5_F,2026,6,25,86400,995,1029,1017,1035,0,0
eniq_oss_1,NR_INC5_F,2026,6,26,86400,977,1002,964,1003,0,0
eniq_oss_1,NR_INC5_F,2026,6,27,86400,926,959,932,943,0,0
eniq_oss_1,NR_INC5_F,2026,6,28,86400,1007,1036,1012,1051,0,0
eniq_oss_1,NR_INC5_F,2026,6,29,86400,947,972,934,972,0,0
eniq_oss_1,NR_INC5_F,2026,6,30,86400,914,943,889,926,0,0
